code	product_name_de	quantity	categories_tags	ingredients_text_de
22130129	Tiroler Kaminwurzen - extra scharf mit Chili		en:meats-and-their-products,en:meats,en:prepared-meats,en:sausages	
4088600448862				
4088600251813				
4088600457970				
4088600213439				
4061458289825	Gyoza Chicken mit Sesamsauce	120g	de:gefüllte-teigtaschen,de:teigtaschen	Gegrillte Teigtaschen mit Gemüse-Hähnchenfleisch-Füllung (Gyoza): 58% Gemüse - Hähnchenfleisch-Füllung (19 % Weißkohl, 12 % Hähnchenfleisch, 4 % Zwiebeln, Schnittlauch, Sojaöl, Weizenmehl, Knoblauch, Sojasauce (Wasser, Sojabohnen, Weizenmehl, Speisesalz, Alkohol), Zucker, hydrolisierte Pflanzenproteine (Maisprotein, Sojabohnenprotein), Speisesalz, weißer Pfeffer), 25 % Teig (Mehl-Stärke-Mischung (Weizenmehl, modifizierte Stärke, Tapiokastärke), Wasser, Sojaöl, Verdickungsmittel: Xanthan). Sesamsauce: Wasser, Rapsöl, Sojasauce (Wasser, Sojabohnen, Weizen, Speisesalz, Weinessig, Alkohol, Zucker), Zucker, 2 % Sesamöl, 1% Sesamsaat, Branntweinessig, Senf (Wasser, Senfkörner, Branntweinessig, Speisesalz, Gewürze), modifizierte Stärke, Verdickungsmittel: Xanthan; färbendes Lebensmittel Karamellzuckersirup.
4088600170619		4	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:special-breads,en:english-muffins	
4088600486277				
4088600160245				
4088600099859				
4088600378091				
4061461857097	Weinblätter sweet spicy	200g	en:meals,en:stuffed-vine-leaves	
4061458241908	Orang	1500g		
4061463051691	Puten-Schnitzel 'Wiener Art' Cornflakes	500g	en:meats-and-their-products,en:meats,en:poultries,en:turkey-and-its-products,en:breaded-products,en:turkeys,en:turkey-cutlets	64% Putenfleisch, Trinkwasser, 6% Cornflakes (Mais, Speisesalz, Zucker, Gerstenmalzextrakt), Paniermehl (Weizenmehl, Hefe, Speisesalz, färbende Gewürze (Paprikapulver, Kurkumapulver)), Weizenmehl, modifizierte Weizenstärke, Stärke, Speisesalz, Gewürze (Zwiebel, Pfeffer schwarz, Knoblauch, Koriander, Muskatnuss), Gewürzextrakte (Koriander, Zitrone, Muskatnuss), Trockenglucosesirup, Sonnenblumenöl, Dextrose, Stabilisator: Diphosphate; Säuerungsmittel: Natriumcitrate.
4047247206723	Cerealien	16pcs		
22140159	Tomaten-Ketchup	500 ml	en:condiments,en:sauces,en:tomato-sauces,en:ketchup,en:groceries	72% Tomatenmark, Zucker, Branntweinessig, Salz, Gewürze, Säuerungsmittel: Citronensäure.
4061458287449	Tomatensauce - Bolognese Gyros Art	300 g	en:condiments,en:meats-and-their-products,en:sauces,en:meat-based-sauces,en:pasta-sauces,en:tomato-sauces,en:meat-based-pasta-sauces,en:bolognese-sauces	23 % Tomaten, 17 % Tomatenmark einfach konzentriert, 12% gegartes Schweinefleisch, 11% Magermilchjoghurt, Zwiebeln, 3 % Sahne, Rapsöl, modifizierte Stärke, Stärke, Speisesalz, gerösteter Knoblauch, Zucker, Knoblauch, Paprikapulver, Sonnenblumenöl, Säuerungsmittel: Milchsäure; Oregano, Thymian, Pfeffer, Chilipulver, Petersilie, Rosmarin, Cumin, Steineichenrauch
4061458223553	Bio-Tee - Be Sweet	50g (20 x 2,5g)	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:flavored-teas,en:fruit-teas,de:bio-tees	
4061458221955	Früchtetee, aromatisiert - Apfelstrudel-Geschmack	50g (20 x 2,5g)	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:tea-bags	Äpfel, Hibiskus, Aromen (9%), Steviablätter.
4061458222686	Trüffel-Mayonnaise	200ml	en:condiments,en:sauces,en:mayonnaises,en:groceries	74 % Rapsöl, Wasser, 5% Eigelb, Branntweinessig, 1,5 % Sommertrüffel, Zucker, Salz, Aroma Typ Trüffel, Karamellzuckersirup, Antioxidationsmittel: Calcium-Dinatrium EDTA.
4061458251341	Pastasalat Schinken mit Penne	250g	en:meals,en:pasta-dishes,en:prepared-salads,en:pasta-salads	42% Nudeln gegart (Trinkwasser, Hartweizengrieß, Vollei, Speisesalz), 17 % Tomaten, 14 % Kochschinken (Schweinefleisch, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Dextrose, Gewürze, Antioxidationsmittel: Natriumisoascorbat; Stabilisator: Natriumacetate, Natriumcitrate), 7 % Eier, Trinkwasser, Rapsöl, 3 % Mais, Zucker, Branntweinessig, Kräuter, Zwiebeln, Speisesalz, Würze (Trinkwasser, pflanzliches Eiweißhydrolysat (Raps - und Maiseiweiß), Speisesalz), Stärke, Eigelb, Säuerungsmittel: Citronensäure; Verdickungsmittel: Guarkernmehl, Xanthan; Säureregulator: Natriumacetate; Konservierungsstoff: Kaliumsorbat.
4061458044004	Hartweizengrieß	500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:cereal-semolinas	Hartweizengrieß.
29008674	Butarina Butterschmalz	500 g	en:fats,en:animal-fats,en:lards,de:butterschmalz,fr:butt	Butter, Stickstoff
4047247424202	Heringshappen	250g		
4061458050456	Bio-Beerenmischung, tiefgefroren	300 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:fruits-based-foods,en:frozen-plant-based-foods,en:fruits,en:berries,en:frozen-fruits,en:raspberries,en:redcurrants,en:strawberries,en:blackberries,en:blueberries,en:frozen-berries,en:frozen-blackberries,en:frozen-blueberries,en:frozen-raspberries,en:frozen-redcurrants,en:frozen-strawberries	Himbeeren, Brombeeren, Erdbeeren, Johannisbeeren rot, Kulturheidelbeeren.
4090244056846				
4061458265782	Bratwurst Herzhaft	1000 g (10 x 100 g)	en:meats-and-their-products,en:meals,en:meats,en:prepared-meats,en:sausages,en:meals-with-meat,en:pork-meals	Schweinefleisch 85 %, Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (Macis, Kümmel, Majoran, Ingwer, Zwiebel, Koriander, Pfeffer, Kardamom, Pastinake, Thymian, Muskat, Liebstöckel), Gewürzextrakte (Zitronen, Macis, Pfeffer, Thymian, Muskatnuss), Kräuter (Majoran, Thymian, Rosmarin), Maltodextrin, Zucker, Stabilisator: Diphosphate; Kollagen.
4061458140119	Premium Nuss-Mix mit Pekan-, Macadamia- und Paranusskernen	200g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:shelled-nuts,de:nussmischung	25% Mandelkerne, 25% Cashewkerne, 20% Paranusskerne, 15% Pekannusskerne, 15% Macadamianüsse
2009010026312	Joghurt mit Weidemilch	750 g	en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts	FETTARMER JOGHURT 1,5% FETT Unser Joghurt wird mit fettarmer Weidemilch hergestellt, welche die Kriterien des Deutscher Tierschutzbundes erfüllt. Auch die für die Joghurtproduktion nötigen Milchinhaltsstoffe bzw. Milchsäurebakterien erfüllen die Kriterien zur Auslobung ,,Ohne Gentechnik';. Vor Verzehr gut schütten.
4061458286251	Knusper-kibbelinge	300 g		
4061458023498	Sojadrink - Naturell	1l	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:plant-based-beverages,en:milk-substitutes,en:plant-milks,en:legume-milks,en:soy-milks	Sojabasis 99,6 % (Wasser, Sojabohnen 9,5%), Meeresalge: Lithothamnium calcareum.
4061458119795	Bio Rigatoni Zitronen	250 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:noodles,en:durum-wheat-pasta	_Hartweizenmehl_, 3 % getrocknete Zitrone.
4061458010597	Frischen Hähnchengeschnetzeltes	400 g	en:meats-and-their-products,en:meats,en:chicken-and-its-products,en:poultries,en:chickens,en:chicken-breasts	Hähnchenbrustfilet 100%
4061458047043	Cremig milder Gouda, 30% Fett i. Tr.	200 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda,en:sliced-cheeses,en:young-goudas	Pasteurisierte Kuhmilch, Salz, Käsereikulturen (enthalten Milch), mikrobieller Labaustauschstoff
22116611	Fettarmer Frucht Joghurt Apfel	250g	en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts	Zucker,Glukose-Fruktose-Sirup,Natürliches Aroma,Apfel,Apfelsaft aus Konzentrat,Fettarmer Joghurt
29050550	Une specialité des Vosges	180 g e	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:pasteurized-cheeses,de:hartkäse	Pasteurisierte Kuhmilch, Sahne, Kâsereikulturen, Salz, Farbstoff: Annatto (in der Rinde); tierisches Lab.
4061458018739	Griesglöschen	1pcs		
4099200016955				
4061459613988	Müsli - Zartbitterschokolade	1000g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis,en:mueslis-with-chocolate	
4061458047050	Fettreduzierter Gouda	200 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda	_Käsereimilch_, Salz, Käsereikulturen (enthalten _Milch_), mikrobieller Labaustauschstoff
4061458146708	Reh-Medaillons	1pcs		
4099100248104		16 oz		
4061462037375	Tomatensauce	1pcs		
4061458180429	Pizzaboden	1pcs		
4061458128582	Breakfast topper	350g		
4061458211376	Kokos geraspelt	200 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:grated-coconut	Kokosraspel 100%
4047247282628	Red Curry	330 g	en:meats-and-their-products,en:meals,en:meals-with-meat,en:rice-dishes,en:poultry-meals,en:meals-with-chicken	39% gegarter Reis (Wasser, Basmatireis, Wildreis), 18% Hähnchenbrustfiletstücke (Hähnchenbrustfilet, Stärke, Speisesalz, Dextrose, Säureregulator: Natriumcitrate), 18% Gemüse (in veränderlichen Gewichtsanteilen, Paprika, Karotten, Zwiebeln), Wasser, Kokosnussmilchpulver (Kokosnussmilch, Milcheiweiß), Rapsöl, Glukosesirup, Stärke, Magermilchpulver, 0,6% Curry (28% getrocknete Chili, Zitronengras, Knoblauch, Schalotten, Salz, Kaffernlimettenschale, Galgant, Koriandersamen, Kreuzkümmel), Sojasauce (Wasser, Salz, Sojabohnen, Weizenmehl), Zucker, Koriander, Gewürze, Molke, Verdickungsmittel: Xanthan
4061458116503	Pesto Alla Calabrese	190 g	en:condiments,en:sauces,en:pestos,de:pesto-alla-calabrese	Paprika 33%, natives Olivenöl extra 20%, Ricotta 15% (Molkeneiweißkäse), Tomatenmark doppelt konzentriert 8,2%, Glukosesirup, Zwiebeln, Pecorino 3%, Speisesalz, Wachsmaisstärke, Pinienkerne, Paprikapulver, Säurungsmittel: Milchsäure; Rohrohrzucker, Oregano
4061458222709	Basilikum-Mayonnaise	200ml	en:condiments,en:sauces,en:mayonnaises,en:70-fat-mayonnaise,en:groceries	74 % Rapsöl, Wasser, 5 % Eigelb, Branntweinessig, 2,6 % Basilikum, 2% Basilikumöl (Sonnenblumenöl, Basilikum), Zucker, Salz, Antioxidationsmittel: Calcium-Dinatrium EDTA
29039487		1pcs		
4099200422336	Bio Kichererbsen	400g		
4047247031400	Tomaten fein gehackt mit Kräutern	400g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products	
20137625	Schweinshaxe	1pcs		
4047247031394	Tomaten fein gehackt mit Peperoni	400 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-fruits,en:tomatoes-and-their-products	
4047247252072	Cashew-Kerne XXL	500 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:cashew-nuts	100% Cashewkerne
4061462645112	Veganer Aufstrich Natur	200 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads	
22164148	Cous Cous	750g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:wheats,en:spelts	Bio Dinkel, geschliffen, Weizen.
4061458126229	Pesto - Spinat & Fetakäse	190g	en:condiments,en:sauces,en:pestos,en:groceries	Spinat 47 %, Olivenöl 28 %, Wasser, Feta Käse g.U. 5% (Schafmilch, Ziegenmilch, Lab, Milchkulturen, Speisesalz), Sonnenblumenöl, Pecorino Romano Käse g.U. (aus Schafmilch) 2 %, Zucker, Speisesalz, Knoblauch, Kartoffelflocken, Sauerungsmittel: Milchsäure; Gewürze.
4047247279017	creme	1pcs		
4061458241342	Paprikasnack	200g		
4061458025287		700g		
4061458239875	Edelmarzipan	140g	en:snacks,en:sweet-snacks,en:confectioneries,en:marzipan	
4061458149488	Lomo iberico de cebo		en:meats-and-their-products,en:meats,en:prepared-meats	
4061458157124	Rinderbraten Pfefferbraten Salat			
4061458227087	Bouf Bourguignon	400 g		Trinkwasser, Rindfleisch gekocht, gewürfelt (36 %), Rotwein (enthält Sulfit) (3,8 %), Tomaten (3,4 %), Zwiebeln (3,2 %), Sahne (2,7 %), Karotten (2,5 %), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Tomatenmark, Rapsöl, Weizenmehl, Zucker, Dextrose, Champignonpulver, Gewürze (Zwiebel, Paprika, Senfmehl, Knoblauch, Thymian, Rosmarin, Pfeffr, Piment, Liebstöckel, Petersilienwurzel. Macis), Gewürzextrakte (Pfeffr, Paprika), Branntweinessig, modifizierte Stärke, Sahnepulver, Tomatenpulver, Karamellzuckersirup, pflanzliche Fette ganz gehartet Inphosphate; Verdickungsmittel: Guarkernmehl, Carrageen; Antionidationsmittel: Natriumascorbat.
4061458157155	Louisiana Flusskrebssalat			
4099100132731		12 oz		
4061458290425	Grobe Bratwurst	400 g	en:meats-and-their-products,en:meats,en:prepared-meats,en:sausages	
4061458244282		300 g		
4061458020169	Hähnchen-Oberkeuken			
4061458183680	Schweinsöhrchen	175 g	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries	
4061461665166	Tortelllini Spinat Ricotta Füllung	250 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:dairies,en:fermented-foods,en:fermented-milk-products,en:fruits-and-vegetables-based-foods,en:cheeses,en:meals,en:vegetables-based-foods,en:pasta-dishes,en:leaf-vegetables,en:stuffed-pastas,en:italian-cheeses,en:spinachs,en:ricotta,en:tortelloni	
4061458239141	Maulbeeren sonnengetrocknet	100 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:fruits,en:dried-plant-based-foods,en:berries,en:dried-fruits,de:getrocknete-maulbeeren,de:weiße-maulbeeren	getrocknete weiße Maulbeeren 100%
4061458282505	The Wonder Grill-Spieß Tikka	160 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meat-alternatives,en:meat-analogues	
4061458006064	Fruchtwein - Heidelbeerwein	0,75 L	en:beverages,en:alcoholic-beverages,en:wines	
4047247113229	Caciotta mot Trüffel	150g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses	Milch, Salz, Sommertrüffel - zubereitung (0,2 %) (Sommertrüffel (85 %), natives Olivenöl, Salz, Aroma), Lab, Käsereikulturen. Rinde nicht kzum Verzehr geeignet. Durchschnittliche
4099200420899		1pcs		
4061458290081	Räucherlachs - Long Slice	100 g	en:seafood,en:fishes,en:fatty-fishes,en:salmons,en:smoked-fishes,en:smoked-salmons,en:smoked-salmons-from-farming	
4061458067980	Barbecue Marshmallows	300 g	en:snacks,en:desserts,en:sweet-snacks,en:confectioneries,en:candies,en:marshmallows,de:schaumzuckerware	Glukose-Fruktose-Sirup, Zucker, Wasser, Traubenzucker, Maisstärke, Schweinegelatine, Aroma.
4061458026529	Mediterrane Antipasti - Rote Peperoni	150 g	de:antipasti	
4061458026536	Mediterrane Antipasti - Grüne Pepperoni	150 g	de:antipasti	
4099200410968	Schweinssteak Nierstück	400g		
29034840	Knusper-Riegel Vollmilch	180 g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate	"Edel-Vollmilchschokolade (Zucker, Vollmilchpulver, Kakaobutter, Kakaomasse, Buttermilchpulver, Milchzucker, Emulgator Lecithine (Soja), Vanilleextrakt), Zucker, Palmfett, Weizenmehl, gemahlene Haselnüsse (3,7%), Buttermilchpulver, Kakao, Milchzucker, Emulgator Lecithine (Soja), Karamellzuckersirup, Vanilleextrakt, Sahnepulver, Backtriebmittel Natriumhydrogencarbonat.

 Kann auch Anteile von Ei, Mandel, Erdnuss und anderen Nüssen enthalten."
4061458283434	Bio-Rote Johannisbeere Gelee Extra	320 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:redcurrants-jams	
4061462192388	Sojabohnen	140g		
4061458015363	Leberkäs	2 x 200 g		
29092147	Rose Bordeaux	750 ml	en:beverages,en:alcoholic-beverages,en:wines,en:wines-from-france,en:bordeaux	
4061458071154	Fruchtmark Apfel Banane	360g		
4008268002817	Vanilla	1pcs		
4061458011983	Risotto steinpilz	3pcs	en:meals	
4088600086811		500 g	en:sweeteners,en:sugars,en:powdered-sugars	
4061458061780	Backofen reinigungstücher	1pcs		
4088600398358				
4099200162348		1pcs		
4061461882075	Hähnchen-Ministeaks	800g		
4061462225437	Gefüllte rote Paprika mit Reis	400g		
2118511003132	Bergkamen Aldi			
4088600445403		6 x 20 g	en:snacks	
4061462287527	Essig süss	1pcs		
4088600077710				
4061458064620	Bio Rote Linsen	500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:seeds,en:legume-seeds,en:pulses,en:lentils,en:red-lentils	
29065707	Riz au lait cerise	200 g e	en:desserts,en:puddings,en:rice-puddings,en:vanilla-flavored-rice-pudding	_Vollmilch_, _Buttermilch_, Reis, Wasser, Zucker, Stärke, natürliches Vanillearoma.
4099200160542				
4099100288407				
4047247212335	Schachkekse	700g		
4047247130837	Geflügel-Leber-Pâté	1pcs		
4061462141102	Alpine Kräuterhaxe	850g	en:meats-and-their-products,en:meats,en:prepared-meats,de:haxe	Schweinefleisch, Salz, Glukosesirup, Dextrose, Kräuter, Gewürze, Aromen, natürliches Aroma.
4061461551353	Cherry Tomaten getrocknet in Öl	270g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:pickles,en:vegetables-based-foods,en:canned-vegetables,en:dried-products,en:plant-based-pickles,en:dried-plant-based-foods,en:tomatoes-and-their-products,en:vegetable-pickles,en:dried-vegetables,en:tomatoes,en:dried-tomatoes,en:dried-tomato-in-oil	Sonnenblumenöl, 45% Cherrytomaten, Rapsöl, Speisesalz, Oregano, Knoblauch.
4088700118634				
4061458101042	Pfefferkörner schwarz	130g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:spices,en:groceries	
2201397010995			en:meats-and-their-products,en:meats	
4088700162286			en:meats-and-their-products,en:meats,en:chicken-and-its-products,en:poultries,en:chickens,en:chicken-breasts	
4061461799441	Hafer Kochcreme	200 ml	en:plant-based-foods-and-beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-creams,en:plant-based-creams-for-cooking	Trinkwasser, Vollkornhafer 9 %, Sonnenblumenöl, Verdickungsmittel, Guarkernmehl Johannisbrotkernmehl Meersalz aus kontrolliert biologischem Anbau
4061458269292		180 g		
4061458023931	Weisskraut-Salat	400 g	en:meals,en:prepared-salads,en:salads	Weißkraut (60 %), _Sahne_, Rapsöl, Trinkwasser, Zucker, Tomatenpaprika (1,5 %), Ananas (1 %), _Eigelb_*, Branntweinessig, Maisstärke, Speisesalz, Zitronensaft aus Zitronensaftkonzentrat, Glukosesirup, Verdickungsmittel: Guarkernmehl, Johannisbrotkernmehl; _Senfsaaten_, Säureregulator: Natriumacetate; Gewürze, Zwiebeln, _Sellerie_. *Eier aus Bodenhaltung.
4099200424620			en:snacks	
4061458006903	Waldheidelbeeren	350g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits	
4061458288385			en:plant-based-foods-and-beverages,en:plant-based-foods,en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts	
4061458271400		500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:leaf-vegetables,en:belgian-endives	
4047247017404	Szegediner Gulasch vom Schwein	800 g	en:canned-foods,en:meals,en:canned-meals	34% vorgegartes Schweinefleisch, Trinkwasser, 13% Sauerkraut (Weißkohl, Speisesalz), pflanzliche Ole (Raps, Mais), Tomatenmark, Gemüsepaprika, Gewürze enthält _Sellerie_), jodiertes Speisesalz (Speisesalz, Kaliumjodat), modifizierte Starke, Zwiebeln, Zucker, Maltodextrin, Stärke, Glukosesirup, färbendes Lebensmittel: Karamellzuckersirup, Rindfleischextrakt, Reismehl, Weißkohl, Champignonsaftkonzentrat, Tomatenpulver, Karottenextrakt, _Knollenselleriepulver_, Bratzwiebelextrakt, Gemüiseextrakte (enthält _Sellerie_), Knoblauchpulver, Gewürzextrakte, Krāuter enthält _Sellerie_). Kann Spuren von Weizen (Gluten), Milch, Ei, Soja und Senf enthalten.
